epoch,w0,w1,w2,misclassified_points
0,0.17626160215454845,0.7954274558188359,0.783061458949416,16
1,0.07626160215454844,0.8255855408963038,0.7378703231753682,12
2,-0.023738397845451564,0.8557436259737716,0.6926791874013203,10
3,-0.12373839784545157,0.8859017110512395,0.6474880516272724,10
4,-0.023738397845451564,0.9125220025058931,0.6152940098370125,3
5,-0.12373839784545157,0.9567927096585708,0.5336408326436818,5
6,-0.023738397845451564,0.9834130011132244,0.5014467908534219,0
