epoch,w0,w1,w2,misclassified_points
68,0.17626160215454867,57.08591005886307,24.02439565748113,2
69,-9.823738397845451,57.209998131575254,23.569739069841248,10
70,0.17626160215454867,59.872027277040615,20.35033489081526,4
71,10.176261602154549,56.624330705113174,29.208528969065647,10
72,0.17626160215454867,59.64013921285996,24.68941539166086,2
73,-9.823738397845451,59.76422728557214,24.234758804020977,9
74,0.17626160215454867,62.4262564310375,21.01535462499499,4
75,10.176261602154549,59.17855985911006,29.873548703245376,10
76,0.17626160215454867,62.19436836685684,25.35443512584059,2
77,-9.823738397845451,62.318456439569026,24.899778538200707,9
78,0.17626160215454867,64.98048558503439,21.68037435917472,4
79,10.176261602154549,61.732789013106945,30.538568437425106,9
80,0.17626160215454867,64.74859752085372,26.019454860020318,2
81,-9.823738397845451,64.8726855935659,25.564798272380436,9
82,0.17626160215454867,67.53471473903126,22.34539409335445,4
83,10.176261602154549,64.28701816710382,31.203588171604835,9
84,0.17626160215454867,67.3028266748506,26.684474594200047,2
85,-9.823738397845451,67.42691474756279,26.229818006560166,9
86,0.17626160215454867,70.08894389302814,23.01041382753418,4
87,10.176261602154549,66.84124732110071,31.868607905784565,9
88,0.17626160215454867,69.85705582884749,27.349494328379777,2
89,-9.823738397845451,69.98114390155968,26.894837740739895,8
90,0.17626160215454867,71.08516013354892,27.487849307860024,2
91,-9.823738397845451,71.20924820626111,27.033192720220143,8
92,0.17626160215454867,72.31326443825036,27.626204287340272,2
93,-9.823738397845451,72.43735251096254,27.17154769970039,8
94,0.17626160215454867,73.54136874295179,27.76455926682052,3
95,-9.823738397845451,73.66545681566397,27.309902679180638,7
96,0.17626160215454867,74.76947304765322,27.902914246300767,3
97,-9.823738397845451,74.8935611203654,27.448257658660886,6
98,0.17626160215454867,72.62826804637615,36.182857433395576,1
99,-9.823738397845451,72.75235611908833,35.728200845755694,6
100,0.17626160215454867,75.41438526455369,32.50879666672971,2
101,-9.823738397845451,75.53847333726587,32.05414007908983,7
102,0.17626160215454867,78.20050248273122,28.83473590006384,3
103,-9.823738397845451,78.32459055544341,28.38007931242396,6
104,0.17626160215454867,76.05929748145415,37.11467908715865,1
105,-9.823738397845451,76.18338555416634,36.66002249951877,6
106,0.17626160215454867,78.84541469963169,33.44061832049278,2
107,-9.823738397845451,78.96950277234387,32.9859617328529,6
108,0.17626160215454867,75.72180620041644,41.844155811103285,2
109,-9.823738397845451,80.14887691568421,33.67883809177021,6
110,0.17626160215454867,76.90118034375678,42.537032170020595,2
111,-9.823738397845451,81.32825105902455,34.37171445068752,5
112,0.17626160215454867,78.08055448709712,43.229908528937905,2
113,-9.823738397845451,82.50762520236489,35.06459080960483,5
114,0.17626160215454867,79.25992863043746,43.922784887855215,2
115,-9.823738397845451,83.68699934570523,35.75746716852214,5
116,0.17626160215454867,80.4393027737778,44.615661246772525,2
117,-9.823738397845451,84.86637348904557,36.45034352743945,5
118,0.17626160215454867,81.61867691711814,45.308537605689835,2
119,-9.823738397845451,86.04574763238591,37.14321988635676,5
120,0.17626160215454867,82.79805106045848,46.001413964607146,2
121,-9.823738397845451,87.22512177572625,37.83609624527407,5
122,0.17626160215454867,83.97742520379882,46.694290323524456,2
123,-9.823738397845451,88.40449591906659,38.52897260419138,5
124,0.17626160215454867,85.15679934713916,47.387166682441766,2
125,-9.823738397845451,89.58387006240693,39.22184896310869,4
126,0.17626160215454867,86.3361734904795,48.080043041359076,2
127,-9.823738397845451,90.76324420574727,39.914725322026,3
128,0.17626160215454867,87.51554763381984,48.772919400276386,2
129,-9.823738397845451,91.94261834908761,40.60760168094331,3
130,0.17626160215454867,88.69492177716018,49.465795759193696,2
131,-9.823738397845451,93.12199249242795,41.30047803986062,3
132,0.17626160215454867,89.87429592050051,50.15867211811101,2
133,-9.823738397845451,94.30136663576829,41.99335439877793,3
134,0.17626160215454867,91.05367006384085,50.85154847702832,2
135,-9.823738397845451,95.48074077910863,42.68623075769524,3
136,0.17626160215454867,92.2330442071812,51.54442483594563,2
137,-9.823738397845451,96.66011492244897,43.37910711661255,3
138,0.17626160215454867,93.41241835052153,52.23730119486294,2
139,-9.823738397845451,97.83948906578931,44.07198347552986,3
140,0.17626160215454867,94.59179249386187,52.93017755378025,2
141,-9.823738397845451,99.01886320912965,44.76485983444717,3
142,0.17626160215454867,95.77116663720221,53.62305391269756,2
143,-9.823738397845451,100.19823735246999,45.45773619336448,3
144,0.17626160215454867,96.95054078054255,54.31593027161487,2
145,-9.823738397845451,101.37761149581033,46.15061255228179,3
146,0.17626160215454867,98.1299149238829,55.00880663053218,2
147,-9.823738397845451,102.55698563915067,46.8434889111991,3
148,0.17626160215454867,99.30928906722323,55.70168298944949,2
149,-9.823738397845451,103.73635978249101,47.53636527011641,3
150,0.17626160215454867,100.48866321056357,56.3945593483668,2
151,-9.823738397845451,104.91573392583135,48.22924162903372,3
152,0.17626160215454867,101.66803735390391,57.08743570728411,2
153,-9.823738397845451,106.09510806917169,48.92211798795103,3
154,0.17626160215454867,102.84741149724425,57.78031206620142,2
155,-9.823738397845451,107.27448221251203,49.61499434686834,3
156,0.17626160215454867,104.02678564058459,58.47318842511873,2
157,-9.823738397845451,108.45385635585237,50.30787070578565,3
158,0.17626160215454867,105.20615978392493,59.16606478403604,2
159,-9.823738397845451,109.6332304991927,51.00074706470296,3
160,0.17626160215454867,106.38553392726527,59.85894114295335,2
161,-9.823738397845451,110.81260464253305,51.693623423620274,2
162,0.17626160215454867,107.56490807060561,60.55181750187066,2
163,-9.823738397845451,111.99197878587339,52.386499782537584,1
164,0.17626160215454867,112.3933392094296,53.32070536940318,1
165,-9.823738397845451,112.51742728214178,52.8660487817633,1
166,0.17626160215454867,112.918787705698,53.80025436862889,1
167,-9.823738397845451,113.04287577841018,53.34559778098901,1
168,0.17626160215454867,113.44423620196639,54.279803367854605,1
169,-9.823738397845451,113.56832427467857,53.82514678021472,2
170,0.17626160215454867,116.03428681122973,50.44310727726771,2
171,-9.823738397845451,116.15837488394192,49.988450689627825,2
172,0.17626160215454867,112.91067831201448,58.84664476787821,1
173,-9.823738397845451,113.03476638472667,58.39198818023833,2
174,0.17626160215454867,115.76297461000227,54.679107801764864,1
175,-9.823738397845451,115.88706268271446,54.22445121412498,1
176,0.17626160215454867,116.28842310627067,55.15865680099058,1
177,-9.823738397845451,116.41251117898285,54.704000213350696,1
178,0.17626160215454867,116.81387160253907,55.63820580021629,1
179,-9.823738397845451,116.93795967525125,55.18354921257641,0
